,Unnamed: 0,step,type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,errorBalanceDest
1042040,2369648,191,1,162446.25,C130854337,16946.51,0.0,C1735934003,655744.14,818190.39,0,0,145499.74,0.0
2503722,5731351,399,1,83619.78,C345883690,,,C1036125308,1941193.29,2024813.07,0,0,,0.0
218624,490232,19,1,130808.95,C1657485966,,,C1131722399,770016.73,627035.46,0,0,,273790.22
1776771,4065548,300,1,291442.97,C1126598931,,,C250096102,423932.1,715375.07,0,0,,0.0
1617822,3695185,277,0,341472.42,C1814179203,,,C706493589,10401433.03,10742905.45,0,0,,0.0
1997717,4564220,327,1,120815.79,C1024464188,218150.0,97334.21,C245914029,0.0,120815.79,0,0,0.0,0.0
2261641,5174069,358,0,122816.86,C2010163475,61444.0,0.0,C770307289,899490.81,1022307.67,0,0,61372.86,0.0
332508,752429,38,1,212728.1,C194643423,6952.0,0.0,C250375534,259109.27,519728.61,0,0,205776.1,-47891.23999999999
2312415,5295185,373,1,319256.48,C320978873,,,C1166194514,751611.91,1070868.39,0,0,,2.3283064365386963e-10
49783,124124,11,1,552584.47,C230335684,,,C392281228,1171908.47,1724492.94,0,0,,0.0
2746457,6306987,684,1,86319.01,C1584856211,11503.0,0.0,C1784564800,206406.57,292725.58,0,0,74816.01,0.0
65687,161057,12,1,440114.65,C326054279,392177.01,0.0,C1682627306,2154868.02,3086766.7,0,0,47937.640000000014,-491784.03000000026
1902807,4339773,308,1,182714.2,C304414585,65856.0,0.0,C998877324,0.0,182714.2,0,0,116858.2,0.0
1912384,4365940,310,1,245516.9,C2026500651,26034.0,0.0,C1319543823,12979.71,258496.62,0,0,219482.9,-0.0100000000093132
1175388,2671220,210,1,50094.98,C920694273,,,C1442575463,460835.79,510930.77,0,0,,-5.820766091346741e-11
1695707,3871083,283,1,78961.94,C1521656269,20955.0,0.0,C588008953,183501.28,262463.22,0,0,58006.94,0.0
1838561,4199787,305,1,36639.7,C1173173233,133563.0,96923.3,C303806184,878734.87,912981.1,0,0,0.0,2393.469999999972
2354738,5390087,377,1,94351.94,C1975761869,,,C1038375282,2817514.06,2911866.0,0,0,,0.0
644406,1460285,140,0,526694.24,C788118225,7062.0,0.0,C1380021913,53253.48,579947.73,0,0,519632.24,-0.0100000000093132
2255025,5153592,357,1,24086.87,C1204083230,24044.7,0.0,C2123123340,326117.64,350204.5,0,0,42.169999999998254,0.0100000000093132
1107275,2521120,205,1,281550.24,C1254073004,59137.0,0.0,C2103041591,60358.93,341909.18,0,0,222413.24,-0.0100000000093132
1691007,3860718,283,0,1241343.28,C816071543,,,C805664297,3586207.55,4827550.84,0,0,,-0.0099999997764825
1469051,3351499,253,1,688910.32,C1554111606,40.0,0.0,C2127654211,50335.23,739245.54,0,0,688870.32,0.0099999998928979
748493,1703152,160,1,102231.21,C1621931499,11051.0,0.0,C70292322,0.0,102231.21,0,0,91180.21,0.0
2346233,5370865,376,0,293555.65,C1740877020,,,C2024265674,18105413.17,18398968.81,0,0,,0.0100000016391277
842240,1911024,166,1,220861.5,C834819253,,,C1908248638,2277261.35,2498122.86,0,0,,-0.0099999997764825
2702357,6200687,576,0,63727.22,C151821807,,,C1169701100,119742.01,183469.23,0,0,,-2.9103830456733704e-11
2477287,5673290,397,1,87793.47,C1519008768,2196.0,0.0,C1135870515,2011170.49,2098963.96,0,0,85597.47,0.0
574696,1309511,136,1,165825.16,C573017749,,,C829516849,236274.45,402099.61,0,0,,0.0
428298,960050,44,1,127870.68,C1034088817,,,C620533351,1027392.15,1155262.83,0,0,,0.0
1396604,3184894,239,1,125259.02,C1263249229,,,C80149348,3308089.77,3433348.79,0,0,,0.0
2628354,6020340,464,0,4640633.37,C180932654,4640633.37,0.0,C1673286866,-1.0,-1.0,1,0,0.0,4640633.37
1674172,3823385,282,1,228756.42,C993044648,,,C640550162,1222961.99,1451718.41,0,0,,0.0
577941,1316250,136,1,359939.54,C1457085953,,,C729795286,827535.2,1187474.74,0,0,,0.0
1974943,4513822,325,1,22681.13,C86767253,,,C221521656,971164.89,993846.02,0,0,,0.0
208557,468760,19,0,297730.56,C5115073,,,C1573526608,1023311.02,1241836.97,0,0,,79204.6100000001
1647180,3761666,279,1,338709.2,C383316163,,,C1494677712,352937.13,691646.33,0,0,,1.1641532182693479e-10
1418991,3240046,250,1,109561.0,C1971088459,,,C1672164203,2849807.56,2959368.56,0,0,,0.0
908719,2068476,181,1,517393.57,C1999518891,,,C1010737727,3846288.98,4363682.55,0,0,,0.0
177543,402291,18,1,330969.27,C1180439290,63270.0,0.0,C120627867,510118.0,0.0,0,0,267699.27,841087.27
1509723,3442155,257,1,183742.9,C1388753848,,,C461010894,718093.83,901836.73,0,0,,0.0
459750,1046356,95,1,360034.16,C1837576468,6061.95,0.0,C936332388,3530020.5,3890054.66,0,0,353972.21,0.0
828545,1875192,164,1,111651.31,C210473490,205730.0,94078.69,C949381497,9297.32,120948.63,0,0,0.0,0.0
254541,583059,33,1,97763.57,C559017968,,,C1566246889,3644577.93,3701897.81,0,0,,40443.68999999994
869086,1980775,179,1,83658.54,C1805720065,50907.0,0.0,C47765123,820100.5,903759.05,0,0,32751.539999999997,-0.0100000000093132
1329755,3029960,233,0,369310.04,C1616717442,51375.0,0.0,C950238522,128648.8,497958.85,0,0,317935.04,-0.0100000000093132
686483,1566991,155,0,1752577.04,C312031161,51560.0,0.0,C1482560677,155754.35,1908331.39,0,0,1701017.04,2.3283064365386963e-10
154480,352019,17,0,1096133.43,C612025453,541628.55,0.0,C1826869954,1508437.48,2604570.91,0,0,554504.8799999999,0.0
181556,410075,18,0,513619.38,C843608779,,,C864658412,894604.17,1694373.14,0,0,,-286149.58999999985
1703809,3888171,283,1,50776.9,C1364825931,,,C139455104,3943224.77,3994001.67,0,0,,0.0
1651127,3771414,280,1,1923.18,C116073558,12107.0,10183.82,C502738857,2817283.64,2613801.46,0,0,0.0,205405.36000000036
639994,1450557,140,1,79384.98,C1905545513,41440.7,0.0,C461617618,2484639.61,2564024.59,0,0,37944.28,0.0
1348157,3069037,235,1,183465.15,C604652218,,,C1372579963,502204.03,685669.18,0,0,,0.0
2233330,5102309,355,1,91789.83,C2106259916,,,C482525341,92615.94,184405.77,0,0,,2.9103830456733704e-11
3809,15008,8,0,266086.17,C228288079,304381.0,38294.83,C47249488,380.0,0.0,0,0,0.0,266466.17
1074451,2448881,203,0,2348658.66,C634427493,,,C2054885284,6135698.37,8484357.02,0,0,,0.0100000016391277
1107768,2522394,205,1,105782.23,C1889095974,,,C1107987544,6042316.38,6148098.61,0,0,,0.0
438804,983754,44,1,110531.82,C1661771905,22108.0,0.0,C322751310,0.0,110531.82,0,0,88423.82,0.0
235234,528224,20,1,31617.58,C398191647,147.0,0.0,C1821828150,1951263.1,1982880.68,0,0,31470.58,2.3283064365386963e-10
451957,1021920,47,0,585369.34,C1175997867,,,C1821284854,1149129.16,1734498.5,0,0,,0.0
2117479,4845331,347,1,21170.73,C287970644,,,C1630228751,9341948.75,9363119.48,0,0,,0.0
1381337,3140467,236,1,36897.0,C1117674802,,,C879313740,122889.21,159786.21,0,0,,2.9103830456733704e-11
1705461,3892015,284,1,92242.37,C1407537049,198143.0,105900.63,C1605068745,0.0,92242.37,0,0,0.0,0.0
319607,724866,37,1,108033.88,C978827156,706780.0,598746.12,C1613122851,861848.45,992672.13,0,0,0.0,-22789.800000000047
904398,2059455,181,1,14439.27,C1274995188,15539.0,1099.73,C1851998528,166248.65,180687.92,0,0,0.0,-2.9103830456733704e-11
2530648,5789207,401,1,270308.2,C2111513962,,,C661768194,27354718.26,27625026.46,0,0,,0.0
766894,1743653,161,0,208242.98,C1230266962,,,C2041502130,653948.53,862191.5,0,0,,0.0100000000093132
2317041,5305616,373,0,392613.96,C1899715879,,,C875509570,479794.01,872407.97,0,0,,0.0
1779812,4071939,300,0,174096.24,C1715175767,49392.0,0.0,C2067476882,412775.22,586871.46,0,0,124704.24,0.0
1238516,2826750,226,0,443418.85,C275738332,986465.72,543046.87,C719180733,2837100.47,3447405.79,0,0,0.0,-166886.46999999974
319194,723860,37,1,13521.52,C282125182,58646.0,45124.48,C120953267,1179833.94,1301383.54,0,0,0.0,-108028.08000000007
2046315,4670500,331,0,408774.45,C323238606,17892.0,0.0,C1995106025,0.0,408774.45,0,0,390882.45,0.0
665423,1518497,153,1,5957.17,C241945635,558.0,0.0,C785703145,6489490.56,7212718.44,0,0,5399.17,-717270.7100000009
875580,1995401,179,1,204268.35,C2139108532,355544.26,151275.91,C1042741248,5779834.74,5984103.09,0,0,0.0,0.0
975730,2215759,186,1,208327.07,C1883401316,119.0,0.0,C1282607980,1510.0,39659.59,0,0,208208.07,170177.48
2560651,5852041,402,1,203263.82,C282554037,94333.0,0.0,C1634563032,44979.19,349857.05,0,0,108930.82,-101614.03999999998
2233930,5103614,355,1,201346.6,C2119789472,41661.0,0.0,C2094196205,2547580.04,2748926.64,0,0,159685.6,0.0
1289093,2938560,230,1,229353.62,C1364882205,19541.0,0.0,C1036656145,573543.56,477738.17,0,0,209812.62,325159.01000000007
2652419,6078990,520,1,373241.53,C1060440048,10761.0,0.0,C997279551,67604.73,440846.26,0,0,362480.53,0.0
431042,966763,44,0,254987.16,C1951253959,,,C1182468469,522950.95,777938.12,0,0,,-0.0100000000093132
2482855,5686114,397,1,422791.21,C802919730,53588.0,0.0,C1865789444,388566.96,811358.17,0,0,369203.21,0.0
2141245,4899679,349,1,46763.91,C2057301833,4409.0,0.0,C565561792,362728.76,409492.68,0,0,42354.91,-0.0099999999511055
1958623,4478439,324,1,63376.52,C957550365,,,C556153008,1457110.35,1520486.87,0,0,,0.0
1438349,3283595,252,1,75403.49,C759501727,,,C728766315,243536.38,318939.87,0,0,,0.0
2067347,4717560,332,1,190485.47,C250601197,34.0,0.0,C1932622101,127181.0,382935.95,0,0,190451.47,-65269.48000000004
2610883,5969268,406,1,106737.43,C319711478,,,C1857773963,504917.48,611654.91,0,0,,-1.1641532182693479e-10
2333528,5342391,374,1,121507.19,C1794141,,,C1720536475,1073883.69,1195390.88,0,0,,0.0
1804484,4126324,302,0,307606.76,C981700920,2218.0,0.0,C107310607,46715.2,354321.96,0,0,305388.76,0.0
1891482,4314336,308,1,316853.5,C91810440,,,C347759616,6819060.26,7135913.76,0,0,,0.0
89544,213321,13,1,651093.2,C637254564,3059.0,0.0,C1189212434,11475.0,790357.91,0,0,648034.2,-127789.71000000008
2539726,5808629,401,1,112680.35,C402883073,411.0,0.0,C1596643092,1291036.61,1160010.05,0,0,112269.35,243706.91000000012
1960612,4483436,324,1,53296.94,C2137594443,,,C1320692790,95767.02,149063.96,0,0,,2.9103830456733704e-11
2166780,4957064,351,1,195887.18,C1383609749,,,C566188904,825906.24,1021793.42,0,0,,-1.1641532182693479e-10
405259,909763,43,1,135180.8,C804246512,37459.0,0.0,C1409481919,289326.05,424506.84,0,0,97721.8,0.0099999999511055
1440492,3287899,252,1,35120.71,C684846130,,,C1673409105,1106314.25,1141434.96,0,0,,0.0
1605082,3666243,276,1,54023.17,C1269090006,,,C2102132981,5585188.3,5639211.47,0,0,,0.0
2405712,5499567,380,1,110936.09,C501348622,88456.31,0.0,C961563706,669660.92,780597.01,0,0,22479.78,0.0
2728741,6264384,612,0,457711.3,C661049771,,,C295662735,1291120.67,1748831.97,0,0,,0.0
1994997,4558923,327,1,103871.71,C1699136465,,,C1294036620,327007.59,430879.3,0,0,,5.820766091346741e-11
573324,1306779,136,1,143194.83,C746899496,82457.0,0.0,C1807397716,1579589.1,1722783.93,0,0,60737.82999999999,2.3283064365386963e-10
1993055,4554736,327,1,34369.94,C165251968,,,C1497467071,602620.92,636990.86,0,0,,1.1641532182693479e-10
2678894,6143208,545,0,57751.31,C2073979819,,,C468161821,71473.78,129225.09,0,0,,0.0
671784,1533996,154,1,207195.43,C1886070765,256943.0,49747.57,C966741385,1355942.37,1563137.8,0,0,0.0,0.0
791129,1794417,162,0,475328.54,C580043173,61506.0,0.0,C560928312,0.0,475328.54,0,0,413822.54,0.0
614061,1393791,139,0,98887.8,C1674774940,2768.0,0.0,C1619832232,71945.39,170833.19,0,0,96119.8,0.0
2191202,5011519,353,1,232923.13,C813958404,4864.0,0.0,C2134020775,918994.44,1151917.57,0,0,228059.13,-2.3283064365386963e-10
552994,1261312,134,1,144758.22,C1386829591,,,C1553483677,508399.29,653157.51,0,0,,0.0
1198442,2721905,211,1,227691.08,C1657715266,21263.0,0.0,C1868792299,0.0,227691.08,0,0,206428.08,0.0
1524085,3472673,258,1,128113.3,C1773794159,61359.0,0.0,C1128008757,3015637.5,3143750.8,0,0,66754.3,0.0
1879079,4286293,307,0,313564.87,C1524173130,,,C21995790,481570.63,795135.5,0,0,,0.0
1753419,4013377,299,1,242581.32,C859276128,15660.0,0.0,C814597738,377114.0,619695.32,0,0,226921.32,1.1641532182693479e-10
1899794,4332932,308,1,74864.27,C353770501,,,C95591945,708103.6,782967.87,0,0,,0.0
2660611,6096637,522,1,394004.05,C286050862,,,C307971441,8133037.38,8527041.43,0,0,,0.0
2072473,4730091,332,1,281542.69,C1689994492,,,C1513856102,289322.71,570865.4,0,0,,0.0
8501,27564,8,0,140651.56,C169858627,1976838.28,1836186.73,C408304912,2554505.51,3158225.46,0,0,0.0100000000093132,-463068.3900000001
2507923,5740050,399,1,132491.44,C568914046,,,C1313339194,232788.59,365280.03,0,0,,0.0
855916,1950680,178,1,239273.64,C653441457,139884.0,0.0,C1756372435,263157.52,502431.16,0,0,99389.64,5.820766091346741e-11
272138,623776,34,1,233367.37,C335364781,,,C1248272338,685402.12,1045680.91,0,0,,-126911.42000000004
1166234,2651796,209,0,133158.91,C980491041,,,C277023018,392677.65,525836.56,0,0,,0.0
541026,1234943,134,1,260135.1,C891169480,256351.0,0.0,C2093309667,2044523.25,1995704.04,0,0,3784.100000000006,308954.31000000006
894156,2036505,180,1,143845.62,C1055403675,,,C1727188034,2686372.96,2830218.58,0,0,,0.0
858835,1957832,178,1,256170.37,C1758244731,1881.0,0.0,C1892416088,933390.04,1189560.41,0,0,254289.37,2.3283064365386963e-10
2145524,4909171,349,1,53332.65,C147375994,,,C1211308859,382380.34,435712.99,0,0,,5.820766091346741e-11
2090368,4782616,336,0,5997273.87,C149690011,83132.48,0.0,C1988252992,7538329.34,13535603.21,0,0,5914141.39,0.0
1213590,2756923,212,1,303247.04,C10570859,,,C579109395,1251631.6,1554878.64,0,0,,2.3283064365386963e-10
2645536,6061108,500,0,140255.75,C2063871324,26926.0,0.0,C1381226179,0.0,140255.75,0,0,113329.75,0.0
2113383,4836801,347,0,2093615.62,C1938384927,,,C1176134618,3312632.08,5406247.7,0,0,,0.0
1587789,3626838,274,1,342597.87,C1541159918,15941.0,0.0,C207200022,125652.97,468250.84,0,0,326656.87,-5.820766091346741e-11
2528877,5785687,400,0,403625.01,C954757347,14779.0,0.0,C937677405,0.0,403625.01,0,0,388846.01,0.0
1154691,2626653,209,1,130439.35,C554512321,106424.0,0.0,C1826371707,11035.0,297476.6,0,0,24015.35000000001,-156002.24999999997
713889,1627274,157,1,203071.23,C171226129,,,C1730158469,2933364.34,3136435.57,0,0,,0.0
2730536,6268668,617,1,188213.94,C494163267,24817.0,0.0,C1067356572,186766.36,374980.3,0,0,163396.94,0.0
2063790,4708963,332,1,417323.15,C2134690055,1197.0,0.0,C797891748,486565.13,903888.28,0,0,416126.15,0.0
196186,441741,19,1,183602.57,C216554134,13485.0,0.0,C150347441,782294.73,965897.3,0,0,170117.57,0.0
1629541,3721692,278,1,45752.61,C2089502370,72407.0,26654.39,C1872655682,0.0,45752.61,0,0,0.0,0.0
1872061,4271435,307,1,46684.7,C1151868001,,,C287057158,328892.57,375577.27,0,0,,0.0
2645207,6060403,500,1,45403.52,C2009723412,,,C654827233,456440.98,501844.5,0,0,,0.0
2689106,6169279,563,0,31601.85,C1913616209,185.0,0.0,C273092178,0.0,31601.85,0,0,31416.85,0.0
160994,365648,17,1,43796.34,C169206303,470112.08,426315.74,C1003142967,452594.86,431943.02,0,0,-5.820766091346741e-11,64448.179999999935
1736852,3976026,297,1,468412.27,C1369182035,30489.0,0.0,C1097753369,275204.25,743616.53,0,0,437923.27,-0.0100000000093132
2482462,5685287,397,1,251249.07,C1306740568,79565.0,0.0,C1549240961,0.0,251249.07,0,0,171684.07,0.0
1383166,3145190,236,1,118723.17,C833666952,61727.0,0.0,C358845832,0.0,118723.17,0,0,56996.17,0.0
932305,2120477,183,1,97436.83,C618017242,148455.68,51018.85,C950587504,820008.83,917445.66,0,0,0.0,-1.1641532182693479e-10
918410,2090091,182,0,1112620.13,C1500627938,38374.0,0.0,C1991274064,3670238.8,4782858.93,0,0,1074246.13,0.0
2353413,5387180,376,0,8264019.93,C1472961881,495943.0,0.0,C310806413,244881.25,8508901.18,0,0,7768076.93,0.0
123787,286522,15,1,305725.4,C618846534,1662.0,0.0,C928323020,275526.32,581251.72,0,0,304063.4,0.0
576653,1313807,136,1,302255.09,C988903339,,,C187306610,382279.24,684534.32,0,0,,0.0100000001257285
736016,1675771,159,0,367981.0,C1414926061,,,C1637385308,425003.49,792984.49,0,0,,0.0
1338391,3047899,234,1,28518.36,C407973668,4482.72,0.0,C1481287669,78491.06,107009.42,0,0,24035.64,0.0
1903323,4341183,308,1,59087.27,C1142094672,10719.0,0.0,C1566431009,179420.25,238507.52,0,0,48368.27,0.0
2374062,5432069,378,1,24.58,C1683004551,,,C28355258,220464.23,220488.81,0,0,,0.0
292169,667228,36,1,466909.49,C928136416,10683.0,0.0,C1791458728,0.0,466909.49,0,0,456226.49,0.0
263376,604006,34,1,322210.99,C677329694,3374.0,0.0,C2088104872,5153998.19,5476209.17,0,0,318836.99,0.0100000007078051
1703504,3887447,283,1,34117.35,C88455873,,,C135017972,257047.03,291164.38,0,0,,0.0
2279924,5222900,370,0,916766.16,C1210463740,,,C989605686,2683169.14,3599935.3,0,0,,4.656612873077393e-10
137346,315177,16,1,223987.87,C1842764424,,,C664796460,562259.5,786247.37,0,0,,0.0
789466,1790681,162,1,239563.3,C521237824,22460.0,0.0,C1072704832,0.0,239563.3,0,0,217103.3,0.0
2351568,5382847,376,1,44525.69,C1116473496,,,C2014280981,215432.89,259958.57,0,0,,0.0100000000093132
2047439,4673187,331,1,105615.67,C261425116,1108.0,0.0,C1062765714,185355.16,290970.83,0,0,104507.67,0.0
667206,1522516,153,1,126535.12,C183219026,,,C127110828,196488.66,323023.78,0,0,,0.0
1842024,4206900,305,1,306411.89,C1447937962,7115.0,0.0,C1491866748,193998.52,500410.41,0,0,299296.89,5.820766091346741e-11
2440328,5590666,394,1,159629.66,C1614598900,25813.0,0.0,C923937197,34685.87,194315.53,0,0,133816.66,0.0
375105,846473,41,1,207480.31,C81853603,,,C1465056460,689482.51,896962.82,0,0,,1.1641532182693479e-10
1301602,2967708,231,1,476962.38,C118614288,146580.0,0.0,C283498399,15416.56,492378.93,0,0,330382.38,0.0100000000093132
2701614,6198380,574,1,131671.59,C1464581476,218388.0,86716.41,C1644528862,565009.24,696680.83,0,0,0.0,0.0
1697079,3873499,283,1,345414.84,C1740254593,,,C272891731,1570635.4,1916050.24,0,0,,0.0
1728370,3953002,287,0,669509.36,C1589119832,,,C1145086027,945323.55,1614832.91,0,0,,2.3283064365386963e-10
2339515,5356230,375,1,237071.02,C1803705233,62096.0,0.0,C1960337810,89252.97,326323.99,0,0,174975.02,0.0
1236386,2822157,226,1,289696.63,C764779764,623.0,0.0,C661557722,4188.32,293884.95,0,0,289073.63,0.0
2471194,5660611,396,0,1674356.68,C261243003,49928.0,0.0,C512419183,2374647.38,4049004.06,0,0,1624428.68,-4.656612873077393e-10
678887,1550353,154,1,292178.02,C1089534880,124.0,0.0,C978024161,617624.89,909802.91,0,0,292054.02,0.0
229404,515180,20,1,592279.09,C1842485756,,,C2042020220,4659564.94,5251844.03,0,0,,0.0
711282,1621729,157,0,434980.87,C548985218,,,C1006106359,1362314.79,1797295.66,0,0,,2.3283064365386963e-10
67158,163738,12,1,474815.71,C1130050877,10166.0,0.0,C1106734744,0.0,316628.13,0,0,464649.71,158187.58000000002
2342827,5363581,375,1,238652.6,C1452145337,,,C764876431,750327.07,988979.67,0,0,,-1.1641532182693479e-10
1811837,4142150,303,1,156418.64,C884306344,1322.0,0.0,C1496105325,0.0,156418.64,0,0,155096.64,0.0
1417742,3237020,250,0,1185507.23,C1183250309,,,C1135615278,1721321.58,2906828.81,0,0,,0.0
1952343,4464837,324,0,1097731.91,C673229661,,,C1047366779,2304622.57,3402354.48,0,0,,-4.656612873077393e-10
2546471,5822878,402,1,279328.02,C1662084037,12214.0,0.0,C919347327,88559.6,367887.62,0,0,267114.02,0.0
147113,337366,16,1,118248.9,C893366478,,,C219651118,830355.21,1600181.05,0,0,,-651576.9400000001
1717754,3920588,284,1,186503.87,C1959497177,108032.51,0.0,C1903252490,2106188.36,2292692.22,0,0,78471.36,0.0099999997764825
2370031,5424287,378,1,4347.93,C105112943,12556.0,8208.07,C806192708,1263650.85,1267998.78,0,0,0.0,0.0
2329209,5333007,374,1,177602.22,C1905109557,1044.0,0.0,C1538568695,112551.72,290153.94,0,0,176558.22,0.0
196548,442400,19,1,115823.79,C2041480438,,,C530195410,484062.63,599886.41,0,0,,0.0100000000093132
2101173,4808829,346,1,587690.16,C1838914916,60062.0,0.0,C2061756973,3429691.59,4017381.75,0,0,527628.16,0.0
1974950,4513829,325,1,84731.74,C1642525162,,,C683695159,1458444.44,1543176.18,0,0,,0.0
1697778,3874968,283,0,418065.75,C578344654,,,C1677581975,2165999.74,2584065.5,0,0,,-0.0099999997764825
57372,141758,11,1,170421.57,C2131701423,,,C1242510321,443.0,170864.57,0,0,,0.0
1088077,2478636,204,1,428191.74,C580079707,51968.0,0.0,C1389649260,0.0,428191.74,0,0,376223.74,0.0
498676,1142998,131,1,86085.58,C1274578469,,,C709373324,370954.59,457040.17,0,0,,5.820766091346741e-11
2471176,5660575,396,1,336150.59,C488347601,70063.0,0.0,C2041974721,11320857.36,11657007.95,0,0,266087.59,0.0
906589,2064332,181,1,379092.34,C2104435158,507107.0,128014.66,C1538604255,996056.55,1375148.89,0,0,0.0,2.3283064365386963e-10
159641,362626,17,1,431989.67,C852433839,20560.0,0.0,C1254679477,929396.53,1390744.43,0,0,411429.67,-29358.22999999998
1677279,3830150,282,0,558713.11,C1437642141,,,C1187036195,608840.74,1167553.85,0,0,,0.0
1193323,2710644,211,0,760906.46,C176534410,21670.0,0.0,C291192594,322026.89,1082933.35,0,0,739236.46,0.0
2178489,4982977,352,1,353924.08,C1356983009,48932.0,0.0,C1167045199,0.0,353924.08,0,0,304992.08,0.0
1760880,4030073,299,1,166830.41,C877336280,,,C803435479,209009.44,375839.85,0,0,,0.0
455855,1034184,93,0,206932.33,C1716336794,,,C1514794352,1835531.64,2042463.96,0,0,,0.0100000000093132
1237532,2824654,226,1,130028.09,C1160426435,54447.18,0.0,C283746576,140248.69,270276.78,0,0,75580.91,0.0
625960,1419639,139,1,49338.44,C1957760250,21166.0,0.0,C795208751,0.0,49338.44,0,0,28172.44,0.0
2746641,6307354,684,1,182219.55,C1285935701,,,C305498037,231917.27,414136.82,0,0,,-5.820766091346741e-11
104029,244045,14,1,399483.22,C907932177,137128.75,0.0,C104431815,148090.09,547573.31,0,0,262354.47,-1.1641532182693479e-10
